,Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Cluster
25,2023-09-06,46.92085647583008,47.06100082397461,48.54899978637695,46.58000183105469,48.441001892089844,468670000,-3.0629469832673673,1
26,2023-09-07,46.10330581665039,46.24100112915039,46.34400177001953,45.152000427246094,45.525001525878906,433330000,-1.7424187341261943,1
27,2023-09-08,45.43629455566406,45.571998596191406,46.60599899291992,45.270999908447266,45.94200134277344,473069000,-1.4467734621282813,1
28,2023-09-11,45.04347229003906,45.178001403808594,46.16299819946289,44.3120002746582,46.14799880981445,473966000,-0.8645598273491983,1
29,2023-09-12,44.73638916015625,44.869998931884766,45.67300033569336,44.53099822998047,44.737998962402344,349256000,-0.6817532036684226,1
30,2023-09-13,45.34955596923828,45.48500061035156,45.93000030517578,44.50299835205078,44.599998474121094,398355000,1.370630026981745,1
31,2023-09-14,45.44527053833008,45.58100128173828,45.98699951171875,45.13100051879883,45.95000076293945,370097000,0.2110600639738669,1
32,2023-09-15,43.7692756652832,43.900001525878906,45.5989990234375,43.80799865722656,45.340999603271484,506831000,-3.6879395111771185,1
33,2023-09-18,43.83507537841797,43.965999603271484,44.242000579833984,42.0,42.74800109863281,500271000,0.15033730090801,1
34,2023-09-19,43.39041519165039,43.52000045776367,43.965999603271484,43.00199890136719,43.83300018310547,373064000,-1.0144182994411555,1
35,2023-09-20,42.11322021484375,42.23899841308594,43.90299987792969,42.222999572753906,43.599998474121094,367108000,-2.9434789319934707,1
36,2023-09-21,40.894859313964844,41.016998291015625,42.099998474121094,40.97999954223633,41.58300018310547,450736000,-2.8930613129589,1
37,2023-09-22,41.48610305786133,41.61000061035156,42.1150016784668,41.23099899291992,41.571998596191406,479236000,1.4457477242205474,1
38,2023-09-25,42.09627914428711,42.22200012207031,42.5359992980957,41.176998138427734,41.590999603271484,419091000,1.4707990933470416,1
39,2023-09-26,41.786190032958984,41.9109992980957,42.81999969482422,41.654998779296875,42.000999450683594,402282000,-0.7365847735196329,1
40,2023-09-27,42.34153366088867,42.46799850463867,42.87200164794922,41.62900161743164,42.33000183105469,444935000,1.3290048337460503,1
41,2023-09-28,42.960693359375,43.0890007019043,43.44599914550781,42.1150016784668,42.459999084472656,424663000,1.462282704935558,1
42,2023-09-29,43.369468688964844,43.499000549316406,44.14400100708008,43.30699920654297,43.82699966430664,397830000,0.9515185795292425,1
43,2023-10-02,44.64864730834961,44.78200149536133,45.17499923706055,43.861000061035156,44.029998779296875,433298000,2.949495229414145,1
44,2023-10-03,43.38742446899414,43.516998291015625,45.130001068115234,43.24599838256836,44.80799865722656,470850000,-2.8248027379409013,1
45,2023-10-04,43.909854888916016,44.04100036621094,44.143001556396484,43.29199981689453,43.742000579833984,361821000,1.2041319387221971,1
46,2023-10-05,44.554927825927734,44.6879997253418,44.900001525878906,43.88800048828125,44.04999923706055,393483000,1.4690841573781643,1
47,2023-10-06,45.625732421875,45.762001037597656,45.78900146484375,44.0260009765625,44.19300079345703,434436000,2.4033327042087604,1
48,2023-10-09,45.138187408447266,45.27299880981445,45.60499954223633,44.36800003051758,44.84199905395508,409675000,-1.0685770217553237,1
49,2023-10-10,45.66162872314453,45.79800033569336,46.25899887084961,45.0880012512207,45.310001373291016,368582000,1.1596349693652197,1
50,2023-10-11,46.666622161865234,46.805999755859375,46.85900115966797,46.04999923706055,46.19599914550781,378137000,2.2009681924483937,1
51,2023-10-12,46.805213928222656,46.94499969482422,47.60900115966797,46.33000183105469,46.777000427246094,481325000,0.2969703450195871,1
52,2023-10-13,45.325626373291016,45.46099853515625,47.11600112915039,45.279998779296875,46.959999084472656,474115000,-3.1611485127596706,1
53,2023-10-16,45.95774841308594,46.095001220703125,46.224998474121094,44.9119987487793,45.0629997253418,375099000,1.3946079188220661,1
54,2023-10-17,43.80717086791992,43.9379997253418,44.75400161743164,42.47999954223633,44.0,812333000,-4.679469439719918,1
55,2023-10-18,42.070350646972656,42.19599914550781,43.21900177001953,41.82500076293945,42.590999603271484,627294000,-3.964678844561198,1
56,2023-10-19,41.97563934326172,42.10100173950195,43.297000885009766,41.88199996948242,42.81100082397461,501233000,-0.22513368075079976,1
57,2023-10-20,41.263763427734375,41.387001037597656,42.470001220703125,41.077999114990234,41.88999938964844,477266000,-1.695923309193792,1
58,2023-10-23,42.8470344543457,42.974998474121094,43.24800109863281,40.94499969482422,41.229000091552734,478530000,3.836947342671282,1
59,2023-10-24,43.532989501953125,43.66299819946289,43.696998596191406,42.691001892089844,43.07699966430664,401463000,1.600930191437011,1
60,2023-10-25,41.65458679199219,41.77899932861328,43.650001525878906,41.55500030517578,43.39799880981445,398379000,-4.31486372567238,1
61,2023-10-26,40.20592498779297,40.32600021362305,42.25600051879883,39.880001068115234,41.85300064086914,541001000,-3.4778217246460352,1
62,2023-10-27,40.3794059753418,40.5,41.20600128173828,40.01499938964844,41.130001068115234,416784000,0.4314828781808444,1
63,2023-10-30,41.03843307495117,41.1609992980957,41.76599884033203,40.48099899291992,41.08700180053711,388028000,1.632097032335067,1
64,2023-10-31,40.6585693359375,40.779998779296875,40.87900161743164,39.22999954223633,40.45000076293945,517969000,-0.9256347642085938,1
65,2023-11-01,42.19896697998047,42.32500076293945,42.38100051879883,40.86899948120117,40.88399887084961,437593000,3.788626851129151,1
66,2023-11-02,43.37644958496094,43.50600051879883,43.88399887084961,42.89400100708008,43.327999114990234,409172000,2.7903124266296153,1
67,2023-11-03,44.87099075317383,45.005001068115234,45.308998107910156,43.722999572753906,44.02000045776367,424610000,3.4455029914061797,1
68,2023-11-06,45.614768981933594,45.750999450683594,45.935001373291016,44.89899826049805,45.28499984741211,400733000,1.6575899674778016,1
69,2023-11-07,45.81816101074219,45.95500183105469,46.21799850463867,45.15800094604492,45.71900177001953,343165000,0.4458971013103108,0
70,2023-11-08,46.43531799316406,46.57400131225586,46.867000579833984,45.96799850463867,46.099998474121094,346719000,1.3469686792241031,0
71,2023-11-09,46.81019973754883,46.95000076293945,48.22999954223633,46.75,47.46699905395508,540496000,0.8073161851881672,1
72,2023-11-10,48.19107437133789,48.334999084472656,48.47200012207031,47.28300094604492,47.5,421245000,2.9499431289178313,1
73,2023-11-13,48.47521209716797,48.619998931884766,49.11600112915039,48.0989990234375,48.31999969482422,384136000,0.5896345356581678,1
74,2023-11-14,49.50813674926758,49.65599822998047,49.83399963378906,49.040000915527344,49.68000030517578,416954000,2.1308089692620324,1
75,2023-11-15,48.74242401123047,48.88800048828125,49.959999084472656,48.20000076293945,49.935001373291016,475497000,-1.5466363965582874,1
76,2023-11-16,49.33266830444336,49.47999954223633,49.525001525878906,48.33000183105469,48.67900085449219,339756000,1.2109291606168027,0
77,2023-11-17,49.151206970214844,49.29800033569336,49.71699905395508,49.00699996948242,49.52399826049805,325205000,-0.36782378380503244,0
78,2023-11-20,50.2588996887207,50.409000396728516,50.54800033569336,49.180999755859375,49.3120002746582,414120000,2.253641229806136,1
79,2023-11-21,49.795284271240234,49.944000244140625,50.516998291015625,49.22200012207031,50.125999450683594,565747000,-0.922454619072488,1
80,2023-11-22,48.57093811035156,48.715999603271484,50.334999084472656,47.689998626708984,49.85200119018555,899420000,-2.4587550754171072,1
81,2023-11-24,47.63373565673828,47.7760009765625,48.92100143432617,47.744998931884766,48.470001220703125,294645000,-1.9295480629855755,0
82,2023-11-27,48.09835433959961,48.242000579833984,48.529998779296875,47.652000427246094,47.79999923706055,395662000,0.9753842802793233,1
83,2023-11-28,47.67860412597656,47.82099914550781,48.323001861572266,47.472999572753906,48.236000061035156,401491000,-0.8726865164504716,1
84,2023-11-29,47.99665069580078,48.13999938964844,48.762001037597656,47.86000061035156,48.37900161743164,382005000,0.6670714745419248,1
85,2023-11-30,46.6307373046875,46.77000045776367,48.11000061035156,46.422000885009766,48.02399826049805,526247000,-2.8458640408278835,1
86,2023-12-01,46.62575149536133,46.76499938964844,47.20000076293945,46.1870002746582,46.525001525878906,369317000,-0.010692897298025805,1
87,2023-12-04,45.374481201171875,45.5099983215332,46.07699966430664,45.0099983215332,46.07699966430664,437543000,-2.68363323959121,1
88,2023-12-05,46.431419372558594,46.566001892089844,46.599998474121094,45.270999908447266,45.465999603271484,371718000,2.3203770808688295,1
89,2023-12-06,45.371490478515625,45.50299835205078,47.387001037597656,45.4119987487793,47.21500015258789,380590000,-2.2827889379518185,1
90,2023-12-07,46.46133804321289,46.59600067138672,46.62900161743164,45.604000091552734,45.70000076293945,350823000,2.402044610070564,1
91,2023-12-08,47.36871337890625,47.50600051879883,47.74100112915039,46.54999923706055,46.595001220703125,359224000,1.9529569797841262,1
92,2023-12-11,46.492244720458984,46.62699890136719,47.53099822998047,45.83000183105469,47.49100112915039,509728000,-1.8502959791022788,1
93,2023-12-12,47.5192756652832,47.65700149536133,47.66600036621094,46.04600143432617,46.04600143432617,372387000,2.2090261399258404,1
94,2023-12-13,47.94902801513672,48.0880012512207,48.59400177001953,47.608001708984375,47.62900161743164,447792000,0.9043786691055766,1
95,2023-12-14,48.21025848388672,48.349998474121094,48.66999816894531,47.422000885009766,48.38999938964844,391232000,0.5448286809253577,1
96,2023-12-15,48.74869918823242,48.88999938964844,49.40399932861328,48.119998931884766,48.194000244140625,479948000,1.1168581852518011,1
97,2023-12-18,49.932281494140625,50.07699966430664,50.43299865722656,49.150001525878906,49.400001525878906,412587000,2.4278999580219507,1
98,2023-12-19,49.460636138916016,49.604000091552734,49.70000076293945,48.89500045776367,49.42399978637695,464444000,-0.9445445532373697,1
99,2023-12-20,47.97195816040039,48.111000061035156,49.999000549316406,48.097999572753906,49.654998779296875,397894000,-3.0098379722643065,1
100,2023-12-21,48.84841537475586,48.9900016784668,49.095001220703125,48.41899871826172,48.81100082397461,300425000,1.8270283642337848,0
101,2023-12-22,48.688873291015625,48.83000183105469,49.382999420166016,48.46699905395508,49.19499969482422,252507000,-0.3265969420908066,0
102,2023-12-26,49.13658142089844,49.27899932861328,49.599998474121094,48.959999084472656,48.96799850463867,244200000,0.9195115312755187,0
103,2023-12-27,49.27418518066406,49.41699981689453,49.68000030517578,49.084999084472656,49.51100158691406,233648000,0.28003914479066694,0
104,2023-12-28,49.37887191772461,49.52199935913086,49.88399887084961,49.4119987487793,49.643001556396484,246587000,0.2124765619632596,0
105,2023-12-29,49.37887191772461,49.52199935913086,49.99700164794922,48.750999450683594,49.8129997253418,389293000,0.0,1
106,2024-01-02,48.0287971496582,48.167999267578125,49.29499816894531,47.595001220703125,49.24399948120117,411254000,-2.734138583003487,1
107,2024-01-03,47.431522369384766,47.569000244140625,48.183998107910156,47.31999969482422,47.48500061035156,320896000,-1.2435621834944843,0
108,2024-01-04,47.859283447265625,47.99800109863281,48.5,47.507999420166016,47.766998291015625,306535000,0.9018496337749538,0
109,2024-01-05,48.955101013183594,49.09700012207031,49.547000885009766,48.305999755859375,48.46200180053711,415039000,2.2896766496153242,1
110,2024-01-08,52.10198211669922,52.25299835205078,52.275001525878906,49.479000091552734,49.512001037597656,642510000,6.428087708278873,1
111,2024-01-09,52.98642349243164,53.13999938964844,54.32500076293945,51.689998626708984,52.4010009765625,773100000,1.6975122300572076,1
112,2024-01-10,54.19293212890625,54.349998474121094,54.599998474121094,53.48899841308594,53.61600112915039,533796000,2.2770024433014235,1
113,2024-01-11,54.6635627746582,54.821998596191406,55.34600067138672,53.560001373291016,54.999000549316406,596759000,0.8684455111715561,1
114,2024-01-12,54.551883697509766,54.709999084472656,54.970001220703125,54.33000183105469,54.619998931884766,352994000,-0.20429665934603713,1
115,2024-01-16,56.21905517578125,56.38199996948242,56.834999084472656,54.900001525878906,55.018001556396484,449580000,3.056115724710917,1
116,2024-01-17,55.89101028442383,56.053001403808594,56.47100067138672,54.7400016784668,56.34700012207031,474394000,-0.5835170193535189,1
117,2024-01-18,56.94195556640625,57.106998443603516,57.599998474121094,56.106998443603516,57.2599983215332,491650000,1.8803578994849524,1
118,2024-01-19,59.31907272338867,59.49100112915039,59.5,57.224998474121094,57.98899841308594,543501000,4.174624390215875,1
119,2024-01-22,59.48160171508789,59.65399932861328,60.33100128173828,59.06999969482422,60.04899978637695,452955000,0.2739879920814037,1
120,2024-01-23,59.6999626159668,59.87300109863281,59.90999984741211,58.584999084472656,59.56999969482422,294654000,0.3671200128814833,0
121,2024-01-24,61.18466567993164,61.36199951171875,62.8489990234375,59.9379997253418,60.30400085449219,560271000,2.4869279738174654,1
122,2024-01-25,61.43891906738281,61.617000579833984,62.71900177001953,60.849998474121094,62.349998474121094,482777000,0.4155683813180433,1
123,2024-01-26,60.8546142578125,61.03099822998047,61.78300094604492,60.573001861572266,60.959999084472656,390309000,-0.9510400446939404,1
124,2024-01-29,62.28446960449219,62.46500015258789,62.48899841308594,60.90700149536133,61.231998443603516,348733000,2.3496288184632563,1
125,2024-01-30,62.59257888793945,62.77399826049805,63.49300003051758,62.2599983215332,62.900001525878906,410735000,0.4946739888823215,1
126,2024-01-31,61.34918212890625,61.527000427246094,62.26900100708008,60.70000076293945,61.439998626708984,453795000,-1.9864878258625374,1
127,2024-02-01,62.8448486328125,63.027000427246094,63.191001892089844,61.650001525878906,62.099998474121094,369146000,2.437954052016078,1
128,2024-02-02,65.96878814697266,66.16000366210938,66.5999984741211,63.689998626708984,63.9739990234375,476578000,4.970890592326049,1
129,2024-02-05,69.13162994384766,69.33200073242188,69.49700164794922,67.20500183105469,68.2249984741211,680078000,4.794433033154655,1
130,2024-02-06,68.02583312988281,68.2229995727539,69.75399780273438,66.30000305175781,69.62999725341797,683111000,-1.5995516470785565,1
131,2024-02-07,69.89640808105469,70.0989990234375,70.22000122070312,67.5999984741211,68.31900024414062,495575000,2.7498049960160476,1
132,2024-02-08,69.43972778320312,69.64099884033203,70.79399871826172,69.45500183105469,70.0739974975586,414422000,-0.6533619445155514,1
133,2024-02-09,71.92453002929688,72.13300323486328,72.18499755859375,70.21199798583984,70.53299713134766,436637000,3.578358202823506,1
134,2024-02-12,72.0391845703125,72.24800109863281,74.61100006103516,71.25,72.5999984741211,613710000,0.15942475512229493,1
135,2024-02-13,71.91954803466797,72.12799835205078,73.44999694824219,69.62000274658203,70.4000015258789,602580000,-0.16609836224839025,1
136,2024-02-14,73.68643188476562,73.9000015258789,74.23600006103516,71.93800354003906,73.2020034790039,504917000,2.4567480233946393,1
137,2024-02-15,72.4480209350586,72.65799713134766,73.9749984741211,72.4000015258789,73.86900329589844,420122000,-1.6806554382767014,1
138,2024-02-16,72.40314483642578,72.61299896240234,74.4020004272461,72.5009994506836,74.0999984741211,495327000,-0.061931474472065595,1
139,2024-02-20,69.25128936767578,69.4520034790039,71.95600128173828,67.73400115966797,71.9469985961914,704833000,-4.3532088311558965,1
140,2024-02-21,67.27700805664062,67.47200012207031,68.88800048828125,66.24800109863281,68.00599670410156,673755000,-2.8508945138381314,1
141,2024-02-22,78.31102752685547,78.53800201416016,78.57499694824219,74.22000122070312,75.0250015258789,865100000,16.40088017558281,1
142,2024-02-23,78.5892105102539,78.81700134277344,82.39399719238281,77.56999969482422,80.79000091552734,829388000,0.35524118446885744,1
143,2024-02-26,78.8634262084961,79.09200286865234,80.64600372314453,78.50499725341797,79.69999694824219,503973000,0.3489114292523299,1
144,2024-02-27,78.47354125976562,78.70099639892578,79.4800033569336,77.16200256347656,79.38099670410156,391705000,-0.49436915939011783,1
145,2024-02-28,77.43854522705078,77.66300201416016,78.93299865722656,77.125,77.62000274658203,393110000,-1.3189088223281908,1
146,2024-02-29,78.88335418701172,79.11199951171875,79.98999786376953,78.3499984741211,79.09400177001953,507289000,1.8657500482590184,1
147,2024-03-01,82.04120635986328,82.27899932861328,82.30000305175781,79.43499755859375,80.0,479135000,4.0031851507247085,1
148,2024-03-04,84.99066162109375,85.23699951171875,87.69499969482422,83.71900177001953,84.12999725341797,615616000,3.5950852674952127,1
149,2024-03-05,85.7195816040039,85.96399688720703,86.09700012207031,83.41699981689453,85.2699966430664,520639000,0.8529129129989377,1
150,2024-03-06,88.44780731201172,88.69999694824219,89.7239990234375,87.02999877929688,88.02200317382812,582520000,3.1827278396850733,1
151,2024-03-07,92.405517578125,92.66899871826172,92.76699829101562,89.60199737548828,90.15799713134766,608119000,4.474635745856337,1
152,2024-03-08,87.27913665771484,87.52799987792969,97.4000015258789,86.50599670410156,95.13800048828125,1142269000,-5.5477008616031664,1
153,2024-03-11,85.53012084960938,85.77400207519531,88.7969970703125,84.16600036621094,86.42900085449219,678364000,-2.003927663354099,1
154,2024-03-12,91.65167236328125,91.91300201416016,91.95999908447266,86.1500015258789,88.04900360107422,668075000,7.157180253269502,1
155,2024-03-13,90.62957000732422,90.88800048828125,91.50399780273438,88.43499755859375,91.05500030517578,635713000,-1.115186647609434,1
156,2024-03-14,87.69395446777344,87.94400024414062,90.64600372314453,86.5999984741211,89.5770034790039,602318000,-3.239151734359269,1
157,2024-03-15,87.5872573852539,87.83699798583984,89.5459976196289,86.25700378417969,86.93000030517578,642086000,-0.12167090194183938,1
158,2024-03-18,88.20349884033203,88.45500183105469,92.40499877929688,87.08499908447266,90.38800048828125,668976000,0.7035803356058246,1
159,2024-03-19,89.1438217163086,89.39800262451172,90.54399871826172,85.01000213623047,86.69999694824219,672171000,1.0660796720779242,1
160,2024-03-20,90.11505889892578,90.37200164794922,90.41000366210938,88.2229995727539,89.7969970703125,479063000,1.0895087080731392,1
161,2024-03-21,91.17501831054688,91.43499755859375,92.64800262451172,90.40499877929688,92.30000305175781,480372000,1.1762447342767768,1
162,2024-03-22,94.02091217041016,94.28900146484375,94.77799987792969,90.83399963378906,91.14099884033203,586719000,3.1213473860718155,1
163,2024-03-25,94.73188018798828,95.00199890136719,96.76599884033203,93.51000213623047,93.94100189208984,552136000,0.7561830387919466,1
164,2024-03-26,92.29781341552734,92.56099700927734,96.375,92.50199890136719,95.85099792480469,513648000,-2.569421612511691,1
165,2024-03-27,89.99339294433594,90.25,93.23999786376953,89.12300109863281,93.11199951171875,586067000,-2.4967287345075917,1
166,2024-03-28,90.0990982055664,90.35600280761719,91.30000305175781,89.19300079345703,90.0,435212000,0.11745463447887516,1
167,2024-04-01,90.10607147216797,90.36299896240234,92.2249984741211,89.2040023803711,90.29900360107422,452441000,0.0077428776924293174,1
168,2024-04-02,89.19766235351562,89.4520034790039,90.09400177001953,87.62000274658203,88.447998046875,433064000,-1.0081510063399746,1
169,2024-04-03,88.7110595703125,88.96399688720703,90.3740005493164,88.4000015258789,88.48400115966797,370067000,-0.5455513267642154,1
170,2024-04-04,85.6607437133789,85.90499877929688,90.63400268554688,85.87999725341797,90.40599822998047,434965000,-3.4384674867840137,1
171,2024-04-05,87.75777435302734,88.00800323486328,88.48100280761719,85.9260025024414,86.86599731445312,399678000,2.4480583033000824,1
172,2024-04-08,86.88525390625,87.13300323486328,88.83000183105469,86.73200225830078,88.69999694824219,283220000,-0.9942277609286565,0
173,2024-04-09,85.1113052368164,85.35399627685547,87.63500213623047,83.02200317382812,87.44200134277344,501700000,-2.041714266651151,1
174,2024-04-10,86.79151916503906,87.03900146484375,87.4000015258789,83.70899963378906,83.9260025024414,431929000,1.974137429397893,1
175,2024-04-11,90.35836029052734,90.61599731445312,90.73899841308594,86.9260025024414,87.41999816894531,431637000,4.109647157492002,1
176,2024-04-12,87.93526458740234,88.18599700927734,90.17500305175781,87.52999877929688,89.6989974975586,426805000,-2.6816460417505072,1
177,2024-04-15,85.7564697265625,86.0009994506836,90.61299896240234,85.92900085449219,89.0979995727539,443077000,-2.4777148670937943,1
178,2024-04-16,87.16645812988281,87.41500091552734,88.11799621582031,86.06400299072266,86.43299865722656,370453000,1.644168642080257,1
179,2024-04-17,83.79607391357422,84.03500366210938,88.7750015258789,83.94999694824219,88.33999633789062,495400000,-3.866610098973966,1
180,2024-04-18,84.43025207519531,84.6709976196289,86.19000244140625,82.4020004272461,84.97000122070312,447260000,0.7568202889319364,1
181,2024-04-19,75.98334503173828,76.19999694824219,84.3239974975586,75.60600280761719,83.1500015258789,875198000,-10.004607137666376,1
182,2024-04-22,79.29190826416016,79.51799774169922,80.072998046875,76.4000015258789,78.10399627685547,596341000,4.354331924331611,1
183,2024-04-23,82.18864440917969,82.4229965209961,82.76899719238281,80.26399993896484,80.76899719238281,438559000,3.6532594655278805,1
184,2024-04-24,79.4504623413086,79.677001953125,84.08200073242188,79.18299865722656,83.94999694824219,512208000,-3.33158788660588,1
185,2024-04-25,82.3970718383789,82.63200378417969,83.322998046875,78.2229995727539,78.86799621582031,424641000,3.708726180225952,1
186,2024-04-26,87.48554992675781,87.73500061035156,88.33100128173828,83.38700103759766,83.81800079345703,551011000,6.175569503917644,1
187,2024-04-29,87.50747680664062,87.75700378417969,87.99199676513672,85.26599884033203,87.59500122070312,388971000,0.02507912882550034,1
188,2024-04-30,86.15632629394531,86.4020004272461,88.81900024414062,86.30000305175781,87.23999786376953,363709000,-1.5440401318462804,1
189,2024-05-01,82.80488586425781,83.04100036621094,86.0,81.25499725341797,85.0770034790039,559863000,-3.889956302418307,1
190,2024-05-02,85.57301330566406,85.81700134277344,86.23699951171875,83.19999694824219,84.4489974975586,377898000,3.342928149131552,1
191,2024-05-03,88.53656005859375,88.78900146484375,89.28099822998047,87.04000091552734,87.78900146484375,398341000,3.4631833734197315,1
192,2024-05-06,91.87802124023438,92.13999938964844,92.22000122070312,89.05500030517578,89.38999938964844,376203000,3.77411376355159,1
193,2024-05-07,90.2965316772461,90.55400085449219,91.78099822998047,89.01100158691406,91.0979995727539,437342000,-1.7212921051250052,1
194,2024-05-08,90.15494537353516,90.41200256347656,91.19400024414062,89.41999816894531,89.48300170898438,325721000,-0.15681062092860465,0
195,2024-05-09,88.49465942382812,88.74700164794922,91.0719985961914,88.23100280761719,90.52899932861328,378013000,-1.8415706635392604,1
196,2024-05-10,89.62245178222656,89.87799835205078,91.4010009765625,89.22699737548828,90.30500030517578,335325000,1.2744055383280717,0
197,2024-05-13,90.14197540283203,90.39900207519531,90.99800109863281,88.52899932861328,90.47799682617188,289680000,0.5796788231795746,0
198,2024-05-14,91.09626007080078,91.35600280761719,91.6510009765625,88.93399810791016,89.5989990234375,296507000,1.0586408151119109,0
199,2024-05-15,94.3609390258789,94.62999725341797,94.86199951171875,91.5989990234375,92.47200012207031,417735000,3.5837759371930344,1
200,2024-05-16,94.09071350097656,94.35900115966797,95.81900024414062,94.10299682617188,94.91000366210938,323952000,-0.28637440728680463,0
201,2024-05-17,92.21604919433594,92.47899627685547,94.73999786376953,91.80599975585938,94.36900329589844,359691000,-1.9923959131691982,1
202,2024-05-20,94.51050567626953,94.77999877929688,95.19999694824219,93.44000244140625,93.75,318764000,2.488135247005574,0
203,2024-05-21,95.11479187011719,95.38600158691406,95.4000015258789,93.18000030517578,93.5989990234375,328946000,0.6393783661343022,0
204,2024-05-22,94.68001556396484,94.94999694824219,96.0199966430664,93.2490005493164,95.45899963378906,548648000,-0.4570949944626812,1
205,2024-05-23,103.5038833618164,103.79900360107422,106.31999969482422,101.5199966430664,102.02799987792969,835065000,9.319649223007008,1
206,2024-05-24,106.16629028320312,106.46900177001953,106.4749984741211,103.0,104.4489974975586,429494000,2.572277263090883,1
207,2024-05-28,113.57715606689453,113.9010009765625,114.93900299072266,109.88300323486328,110.24400329589844,652728000,6.98043475846295,1
208,2024-05-29,114.49852752685547,114.82499694824219,115.49199676513672,110.9010009765625,113.05000305175781,557442000,0.8112272620587557,1
209,2024-05-30,110.1858139038086,110.5,115.81900024414062,109.66300201416016,114.6500015258789,484553000,-3.7665987922400723,1
210,2024-05-31,109.32128143310547,109.63300323486328,112.71700286865234,106.94000244140625,112.5199966430664,613263000,-0.7846124571373014,1
211,2024-06-03,114.67301940917969,115.0,115.0,112.00299835205078,113.62100219726562,438392000,4.895420728044075,1
212,2024-06-04,116.10592651367188,116.43699645996094,116.5999984741211,114.04499816894531,115.71600341796875,403324000,1.2495621390964606,1
213,2024-06-05,122.09187316894531,122.44000244140625,122.4489974975586,117.46800231933594,118.37100219726562,528402000,5.155582988186724,1
214,2024-06-06,120.6539535522461,120.99800109863281,125.58699798583984,118.31999969482422,124.0479965209961,664696000,-1.1777207726400563,1
215,2024-06-07,120.5442886352539,120.88800048828125,121.69200134277344,118.02200317382812,119.7699966430664,412386000,-0.09091109716919954,1
216,2024-06-10,121.44371032714844,121.79000091552734,123.0999984741211,117.01000213623047,120.37000274658203,313434100,0.7461455426533758,0
217,2024-06-11,120.57612609863281,120.91000366210938,122.87000274658203,118.73999786376953,121.7699966430664,222551200,-0.7225529573879674,0
218,2024-06-12,124.85427856445312,125.19999694824219,126.87999725341797,122.56999969482422,123.05999755859375,299595000,3.548087963111368,0
